title,price,bedrooms,bathrooms,square_feet,address,latitude,longitude,description,search_name,search_zip,url
"8x11 - Major Deal! - 25% off 2 mo's (Carson, Long Beach, Wilmington, Compton, Harbor City)",,,,,"21640 S. Wilmington Ave, Carson, CA 90810",33.832138,-118.238983,"QR Code Link to This Post
US Storage Centers – Carson - Wilmington
21640 S Wilmington Ave
Carson, Ca 90810
Phone:
show contact info
Moving? Downsizing? Need Small Business Storage? We’re Here For You!
Clean, Safe, & Affordable Storage Units at US Storage Centers – Carson - Wilmington!
Our Location Features:
• 24 Hour Security monitoring system
• Electronic gated access
• Rental by phone or online
• Hassle-free Month-to-month rentals
• Free move-in truck
• Carts & dollies
• On-site management
• Boxes & supplies available
Office Hours:
Mon-Sat 9:00am-6:00pm
Sun 9:00am-2:00pm
Access Hours:
Mon-Sun 6:00am-9:00pm
US Storage Centers – Carson - Wilmington
21640 S Wilmington Ave
Carson, Ca 90810
Phone:
show contact info",carson,,https://losangeles.craigslist.org/wst/prk/d/carson-8x11-major-deal-25-off-mos/7844999917.html
"10x14 Great Deal! ~50% Off 2 Month Rent (Carson, Long Beach, Compton, Harbor City, Wilmington)",,,,,"21640 S. Wilmington Ave, Carson, CA 90810",33.832058,-118.239124,"QR Code Link to This Post
US Storage Centers – Carson - Wilmington
21640 S Wilmington Ave
Carson, Ca 90810
Phone:
show contact info
Moving? Downsizing? Need Small Business Storage? We’re Here For You!
Clean, Safe, & Affordable Storage Units at US Storage Centers – Carson - Wilmington!
Our Location Features:
• 24 Hour Security monitoring system.
• Electronic gated access.
• Rental by phone or online
• Hassle-free Month-to-month rentals
• Free move-in truck
• Carts & dollies
• On-site management
• Boxes & supplies available
• Delivery Acceptance
Office Hours
Mon-Sat 9:00am-6:00pm
Sun 9:00am-2:00pm
Access Hours
Mon-Sun 6:00am-9:00pm
US Storage Centers – Carson - Wilmington
21640 S Wilmington Ave
Carson, Ca 90810
Phone:
show contact info",carson,,https://losangeles.craigslist.org/lgb/prk/d/carson-10x14-great-deal-50-off-month/7844999743.html
"Awesome Deal! 10x15 25% Off 2 Month Rent (Carson, Long Beach, Compton, Harbor City, Wilmington)",,,,,"21640 S. Wilmington Ave, Carson, CA 90810",33.832058,-118.239124,"QR Code Link to This Post
US Storage Centers – Carson - Wilmington
21640 S Wilmington Ave
Carson, Ca 90810
Phone:
show contact info
Moving? Downsizing? Need Small Business Storage? We’re Here For You!
Clean, Safe, & Affordable Storage Units at US Storage Centers – Carson - Wilmington!
Our Location Features:
• 24 Hour Security monitoring system.
• Electronic gated access.
• Rental by phone or online
• Hassle-free Month-to-month rentals
• Free move-in truck
• Carts & dollies
• On-site management
• Boxes & supplies available
• Delivery Acceptance
Office Hours
Mon-Sat 9:00am-6:00pm
Sun 9:00am-2:00pm
Access Hours
Mon-Sun 6:00am-9:00pm
US Storage Centers – Carson - Wilmington
21640 S Wilmington Ave
Carson, Ca 90810
Phone:
show contact info",carson,,https://losangeles.craigslist.org/lgb/prk/d/carson-awesome-deal-10x15-25-off-month/7844998796.html
Best Storage Rates Around! Up to 50% Off for 2 Months! (Carson),,,,,"21640 S. Wilmington Ave, Carson, CA 90810",33.832058,-118.239124,"QR Code Link to This Post
US Storage Centers
21640 S Wilmington Ave
Carson, Ca 90810
Call today to rent your unit over the phone!
show contact info
Moving, downsizing or in need of business storage?
Look for temporary or long-term storage?
We can help!
Facility Features:
• 24 Hour Security monitoring system
• Electronic gated access
• Rental by phone or online
• Hassle-free Month-to-month rentals
• Free move-in truck
• Carts and dollies
• On-site management
• Boxes and moving supplies
• Delivery Acceptance
Office Hours
Mon-Sat 9:00am-6:00pm
Sun 9:00am-2:00pm
Access Hours
Mon-Sun 6:00am-8:30pm",carson,,https://losangeles.craigslist.org/lgb/prk/d/carson-best-storage-rates-around-up-to/7844998601.html
Pets Welcome! We accept indoor cats and dogs! Ask for details! (Carson),"3,443",1,1,1135,"285 E Del Amo Blvd, Carson, CA 90745",33.846401,-118.275006,"QR Code Link to This Post
Evolve South Bay
Visit Our Community Today!
285 E Del Amo Blvd
Carson, CA 90745
Call or text us today at
show contact info
Modern amenities elevate the everyday at Evolve South Bay. Every feature of our apartments is built to maximize your convenience and enjoyment - putting comfort first - from the front-loading washer and dryer to luxury kitchens that make meal prep a breeze.
Whether you invite friends over for a game of cornhole or to show off your grill-master skills in the barbecue pavilion, Evolve South Bay embraces laid-back sophistication and the modern luxuries of today. Our spacious apartment homes are outfitted with every amenity from stainless steel appliances and wood-style flooring to quartz countertops. Plus, residents enjoy an array of indoor and outdoor features including a fitness center, fully equipped resident social lounge, and expansive pool with cabanas.
Boasting fine finishes and attractive social spaces, Evolve South Bay invites you to call and schedule a tour and start maximizing your days!
Bedrooms: 1 |  Bathrooms:  1
Square Footage: 1135 sq ft
Rental Pricing: $3443 - $4308/Month
Our Residents Enjoy:
− Attached garages available (single-car garages*)
− Barbecue pavilion and picnic area
− Fenced dog park
− Outdoor social lounge featuring barbecue pavilion and firepits
− Package locker with 24/7 access to packages
− Relaxing resort-style pool with cabanas
− State-of-the-art fitness center with yoga room
− Two-story resident social lounge with demonstration kitchen
− Close proximity to beaches, LAX, sporting venues, and restaurants
− Controlled-entry access
− Courtyard with recreational games available
− Co-working lounge with complimentary Wi-Fi and private offices
− Easy access to the 110, 405 and 710 freeways
− Move-in with NO SECURITY DEPOSIT: Only a small one-time payment
− Onsite playground
− Virtual moving concierge - Complimentary address change, set up home services and digital moving announcements
This Apartment Home Comes With:
− 2-inch faux wood blinds
− Ceiling fans in living areas
− Front-loading washer and dryer
− Gourmet kitchen island
− Oversized walk-in closets in select homes
− Private balcony or patio
− Stainless steel appliances including built-in microwave, refrigerator, and dishwasher
− Wood-style plank flooring
− Polished quartz kitchen countertops
− Vaulted ceilings in select homes
Website:
www.lease-apts.com?n=evolve_south_bay&rp=davcoc&t=wb
Online Application:
www.lease-apts.com?n=evolve_south_bay&rp=davcoc&t=ap
Call or text us today at
show contact info
Pet-Policy:
Dogs and cats are welcome at our community. All pet residents must have their health check, shots and be spayed or neutered upon move-in. A signed Animal Addendum is required to be on file at our leasing office. Two (2) max pets allowed.
Lease-Length:
3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month, 13-Month, 14-Month
Call for Directions
Prices and availability subject to change
EQUAL HOUSING OPPORTUNITY
CF4D68FC145D410",carson,,https://losangeles.craigslist.org/wst/apa/d/carson-pets-welcome-we-accept-indoor/7842857160.html
Live Life to the Fullest: 1 BR with Indoor/Outdoor Bar (Carson),"2,725",1,1,760,"615 E Carson St, Carson, CA 90745",33.831675,-118.265529,"QR Code Link to This Post
Union South Bay
615 E Carson St, Carson, CA, 90745
Call Now -
show contact info
x 35
OR Text
35
to
show contact info
to text us.
Follow This Link for More Information:
https://amc.touraptnow.com/d2t9a9
Find a space that fits you perfectly
1 bedroom | 1 bath | 760 square feet
Features
✓  Modern, Flat-Panel Cabinets with Under-Cabinet Lighting
✓  Washers & Dryers
✓  Subway Tile Backsplashes
✓  Private Patios & Balconies [ 1 ]
✓  Wood-Style Plank Flooring
✓  GE Stainless Steel Appliances
✓  Studio, 1- & 2-Bedroom Homes
✓  Kitchen Islands [ 1 ]
✓  Walk-In Closets [ 1 ]
1. In Select Units
Community Features
✓  Rooftop Deck with BBQs, Covered Seating & Yoga Lawn
✓  24-Hour Fitness Center
✓  Conference Room
✓  Courtyard with Resort-Worthy Pool & Spa
✓  Entertainment Kitchen with Espresso Bar
✓  Clubhouse Lounge with Big Screens & Billiards
✓  24/7 Package Lockers
✓  Indoor/Outdoor Bar with Beer on Tap
✓  Private Parking Garage
Community Info
Resort-style living means choosing the home you want. Take your pick from a variety of spacious Studio, One Bedroom, Two Bedrooms . Enjoy GE Stainless Steel Appliances, Kitchen Islands*, Private Patios & Balconies*. Explore our floor plans, plan a visit, or apply now for one of our comfortable loft apartment homes in Carson, CA.
Pet Policy
Dogs and domestic cats are allowed. Pending approval by management, most breed of dogs are acceptable. Breeds and
crossbreeds that are NEVER allowed include: Rottweiler, Pitbull (American Pit Bull Terrier, American Staffordshire
Terrier, Staffordshire Bull Terrier), Mastiff, Chow Chow, and Doberman Pinscher. Dogs must not act aggressive at any
time or bark excessively. In other words, dogs must be ""apartment friendly""
A maximum of two pets is allowed per apartment.
$300 Additional deposit is required
$50 Monthly pet rent for cats or dogs up to 25lbs. Max
Income Requirements
We are a income based program**
Please contact Leasing Office for income restrictions.
Office Hours
By Appointment Prices are subject to change, based on availability and qualification of the applicant, additional fees may apply.
AMC-CA, Inc. dba Apartment Management Consultants-BRE #01525033
Apartment Management Consultants, Broker License # 01525033
Equal Housing Opportunity
DagVN2czii",carson,,https://losangeles.craigslist.org/wst/apa/d/carson-live-life-to-the-fullest-br-with/7844986655.html
Wonderful Studio * New wood plank flooring * Recently remodeled! (Carson),"1,899",0,1,,"21818 S. Figueroa Street, Carson, CA 90745",33.829766,-118.286005,"QR Code Link to This Post
21818 S. Figueroa Street #22 Carson, CA 90745
Studio , 1 BA     $1,899
Coastline Real Estate Advisors
https://coastlinerea.com/for-rent-apartment/21818-S-Figueroa-Street-Unit-22-Carson-CA-90745-USA
Manager Phone:
show contact info
Pictures shown might vary from the actual available units!
Located just conveniently near the 110 Freeway 21818-21830 Figueroa offers recently remodeled apartment homes! Our spacious Studio, 1 and 2-bedroom floor plans are flooded with natural light. The units are complete with brand-new stainless-steel appliances, soft-close cabinet packages and quartz countertops, new wood plank flooring, and a beautiful paint scheme. We have a sparkling pool and a spacious on-site laundry facility. These units will not last long - please call or email one of our leasing specialists today! Features :PoolSpacious Onsite laundry
Office Hours:
Monday- Friday 9am-6pm
Pet Policy:
Pet deposit for Dogs: $350 and Cats: $250 Breed and weight.
Renters insurance required prior to move in. Short-term leases available. Please call us for more information.
Requirements: Household Income of 2.5 times monthly rent. Applicants with rent collections, bankruptcies, or evictions will not be considered. Security Deposit based on creditworthiness and rental history starts at $1,000.00 and can go up to 2 times the monthly rent. Deposit is non-refundable after 72 hours of receiving. All applicants (proposed occupants 18 years and older) are required to submit an online rental application, authorize a credit and background check, and pay a $40 application fee per applicant.
Laundry: Laundry on site
Parking: No
Available: Available Now!
Building amenities: Hardwood Floors, Shared Laundry
Building Name:
21818 S. Figueroa Street
CO0424",carson,,https://losangeles.craigslist.org/lgb/apa/d/carson-wonderful-studio-new-wood-plank/7844992243.html
Need storage in Torrance? Visit US Storage Centers (Torrance),,,,,"735 W Carson St, Torrance, CA 90502",33.828600,-118.292000,"QR Code Link to This Post
Located next to the Chick Fil A and In N Out , close to the 110 freeway off Carson and Vermont
735 W Carson St Torrance CA 90502
We offer month to month contracts.
We offer flat bed hand carts for moving.
We provide many cameras for security in addition to on site staff and LIVE monitoring.
Added bonus, have peace of mind with our Tenant Protection Plans for those items being stored.
Visit our office
Monday-Friday 9:30am-6pm
Saturday 8:30am-5pm
Sunday 10am-2pm
A valid/current government issued ID will be needed for all rentals.
We also specialize in vehicle parking spots as well at this location.
OPEN 365 DAYS A YEAR
Once moved in access is daily 6AM-8PM
Don't wait, our units and parking spots are filling up fast!
call
show contact info
or reserve online at our website.",carson,,https://losangeles.craigslist.org/wst/prk/d/torrance-need-storage-in-torrance-visit/7844978495.html
"Stunning Unit * What you were looking for, all comfort * VIEW DETAILS! (Torrance)","3,100",2,1,,"3316 W. Carson Street, Torrance, CA 90503",33.831015,-118.342951,"QR Code Link to This Post
3316 W. Carson Street #3 Torrance, CA 90503
2 BR , 1 BA     $3,100
Coastline Real Estate Advisors
https://coastlinerea.com/for-rent-apartment/3316-W-Carson-Street-Unit-3-Torrance-CA-90503-USA
Manager Phone:
show contact info
Pictures shown might vary from the actual available units!
Welcome to our Carson Apartment homes, feature Calacatta-quartz countertops, stainless steel appliances, wood-style flooring, designer fixtures, custom cabinetry. Carson Apartments are about an hour south of downtown LA between Hawthorne and Palos Verdes. Torrance combines the best elements of a relaxed coastal community. The beach attracts most everyone’s attention, Torrance Beach is a local favorite. The ocean is just the beginning of what makes this town so appealing. Walking distances from Del Amo Fashion Center to the homey feeling of Old Town Torrance, this SoCal beach town gives renters tons of variety. Museums, city parks, and performing arts venues provide stimulating attractions for the locals. The mainly suburban landscape, low crime rate, and excellent public schools have helped make the area highly attractive for Los Angeles area commuters raising families. These units will not LAST LONG! Contact the leasing office for more information!
Pet Policy:
Pet deposit for Dogs: $350 and Cats: $250 Breed restrictions and weight limit applies.
Pet rent $50/dog & $35/cat
Office Hours:
Monday - Friday 8AM - 6PM
Saturday 8am - 5pm
Sunday 9 AM -6 PM
Renters insurance required prior to move in. Short-term leases available. Please call us for more information.
Requirements: Household Income of 2.5 times monthly rent. Applicants with rent collections, bankruptcies, or evictions will not be considered. Security Deposit based on creditworthiness and rental history starts at $1,000.00 and can go up to 2 times the monthly rent. Deposit is non-refundable after 72 hours of receiving. All applicants (proposed occupants 18 years and older) are required to submit an online rental application, authorize a credit and background check, and pay a $40 application fee per applicant.
Laundry: Washer/Dryer in unit
Parking: Yes
Available: 5/16/2025
Building amenities: High gloss cabinets, Washer/Dryer in Unit, 1 parking spot with storage
Building Name:
3316 W. Carson Street
CO0424",carson,,https://losangeles.craigslist.org/wst/apa/d/torrance-stunning-unit-what-you-were/7844961284.html
Spacious room Beautiful Home (Carson),"1,000",,,150,,33.853451,-118.265934,"QR Code Link to This Post
Spacious, quiet bedroom in a very well-maintained 4 bedroom/2 bathroom home in a pleasant, quiet, safe residential neighborhood.
-Pristine shared bathroom, recently upgraded, with spacious vanity and mirror.
-Full access to the house and available amenities. Including huge kitchen, Washer and dryer, comfortable living room with giant TV.
-3 FANTASTIC roommates (25yo-35y) that clean up after themselves and share cleaning duties in common areas.
-Includes hi-speed WiFi, all other utilities.
-1 year lease agreement.
Please TEXT me if you are interested and/or have any questions.
-Brian",carson,,https://losangeles.craigslist.org/wst/roo/d/carson-spacious-room-beautiful-home/7840441404.html
Find Your Perfect Retreat: 2 BR with Private Balcony (Carson),"3,750",2,2,1215,"615 E Carson St, Carson, CA 90745",33.831675,-118.265529,"QR Code Link to This Post
Beds:
2
Baths:
2
Square Feet:
1215
Want more information? Follow this link:
https://amc.touraptnow.com/pe93dr
Find a space that fits you perfectly
Call Now -
show contact info
x 247
OR Text
247
to
show contact info
to text our leasing team.
Community Info
Resort-style living means choosing the home you want. Take your pick from a variety of spacious Studio, One Bedroom, Two Bedrooms . Enjoy GE Stainless Steel Appliances, Kitchen Islands*, Private Patios & Balconies*. Explore our floor plans, plan a visit, or apply now for one of our comfortable loft apartment homes in Carson, CA.
Residence Features
✩  Wood-Style Plank Flooring
✩  Walk-In Closets [ 1 ]
✩  Modern, Flat-Panel Cabinets with Under-Cabinet Lighting
✩  Kitchen Islands [ 1 ]
✩  Washers & Dryers
✩  Studio, 1- & 2-Bedroom Homes
✩  Private Patios & Balconies [ 1 ]
✩  GE Stainless Steel Appliances
✩  Subway Tile Backsplashes
1. In Select Units
Community Features
✩  Indoor/Outdoor Bar with Beer on Tap
✩  24-Hour Fitness Center
✩  24/7 Package Lockers
✩  Entertainment Kitchen with Espresso Bar
✩  Private Parking Garage
✩  Courtyard with Resort-Worthy Pool & Spa
✩  Clubhouse Lounge with Big Screens & Billiards
✩  Conference Room
✩  Rooftop Deck with BBQs, Covered Seating & Yoga Lawn
Pet Policy
Dogs and domestic cats are allowed. Pending approval by management, most breed of dogs are acceptable. Breeds and
crossbreeds that are NEVER allowed include: Rottweiler, Pitbull (American Pit Bull Terrier, American Staffordshire
Terrier, Staffordshire Bull Terrier), Mastiff, Chow Chow, and Doberman Pinscher. Dogs must not act aggressive at any
time or bark excessively. In other words, dogs must be ""apartment friendly""
A maximum of two pets is allowed per apartment.
$300 Additional deposit is required
$50 Monthly pet rent for cats or dogs up to 25lbs. Max
Income Requirements
We are a income based program**
Please contact Leasing Office for income restrictions.
Office Hours
By Appointment Prices are subject to change, based on availability and qualification of the applicant, additional fees may apply.
AMC-CA, Inc. dba Apartment Management Consultants-BRE #01525033
Apartment Management Consultants, Broker License # 01525033
Equal Housing Opportunity
mljWe9v73",carson,,https://losangeles.craigslist.org/wst/apa/d/carson-find-your-perfect-retreat-br/7844942044.html
Convenient storage off the 110 freeway Carson St & Vermont (Torrance),,,,,"735 W Carson St, Torrance, CA 90502",33.828600,-118.292000,"QR Code Link to This Post
US Storage Centers
735 W. Carson St
Torrance, CA 90502
Call today to rent your unit over the phone!
show contact info
*Mention this ad 1 month 1/2 off.
-Moving, downsizing, or in need of more business storage?
-Looking for temporary or long-term storage?
-We can help!
Facility Features:
-Personalized Access Code
-Flat bed push carts
-Month to month contracts
-& More!
Office Hours:
Mon-Fri (9:30am – 6:00pm)
Sat (8:30am-5:00pm)
Sun: (10:00am-2:00pm)
Access Hours:
Mon-Sun (6:00am-8:00pm)
Open 365 days a year",carson,,https://losangeles.craigslist.org/wst/prk/d/torrance-convenient-storage-off-the-110/7844949130.html
Sensational Studio Apartment For Rent! (Torrance),"1,725",0,1,400,"1520 W. Carson Street, Torrance, CA 90501",33.831516,-118.304436,"QR Code Link to This Post
Sensational Studio Apartment For Rent!
The Building is located at 1520 W. Carson Street in the City of Torrance….
This Building has a sensational Landscape Arrangement in the Courtyard and is Gated with Gated Parking along with Laundry Rooms on-site and a Swimming Pool!!!
This Studio Apartment is equipped with a Kitchen Stove and Refrigerator along with assigned Parking!
The Studio Apartment Monthly Rent is $1725.00 with a low Security Deposit and some Pets are O.K…..
If interested you may call
show contact info
for more info and viewing times…",carson,,https://losangeles.craigslist.org/wst/apa/d/torrance-sensational-studio-apartment/7844928955.html
Luxurious Living Awaits: 1 BR with Modern Finishes (Carson),"2,825",1,1,826,"615 E Carson St, Carson, CA 90745",33.831675,-118.265529,"QR Code Link to This Post
Union South Bay
615 E Carson St, Carson, CA, 90745
Interested In This Unit? Use this link for more details:
https://amc.touraptnow.com/7708du
Call Now -
show contact info
x 34
OR Text
34
to
show contact info
to contact our leasing team.
Find a space that fits you perfectly
1 Bedroom, 1 Bath | Approximately 826 Sq. Ft.
Community Info:
Resort-style living means choosing the home you want. Take your pick from a variety of spacious Studio, One Bedroom, Two Bedrooms . Enjoy GE Stainless Steel Appliances, Kitchen Islands*, Private Patios & Balconies*. Explore our floor plans, plan a visit, or apply now for one of our comfortable loft apartment homes in Carson, CA.
Unit Highlights
✧  GE Stainless Steel Appliances
✧  Private Patios & Balconies [ 1 ]
✧  Subway Tile Backsplashes
✧  Washers & Dryers
✧  Wood-Style Plank Flooring
✧  Modern, Flat-Panel Cabinets with Under-Cabinet Lighting
✧  Kitchen Islands [ 1 ]
✧  Walk-In Closets [ 1 ]
✧  Studio, 1- & 2-Bedroom Homes
1. In Select Units
Community Highlights
✧  Conference Room
✧  Indoor/Outdoor Bar with Beer on Tap
✧  24/7 Package Lockers
✧  Rooftop Deck with BBQs, Covered Seating & Yoga Lawn
✧  Courtyard with Resort-Worthy Pool & Spa
✧  Entertainment Kitchen with Espresso Bar
✧  Clubhouse Lounge with Big Screens & Billiards
✧  24-Hour Fitness Center
✧  Private Parking Garage
Office Hours
By Appointment
Pet Policy
Dogs and domestic cats are allowed. Pending approval by management, most breed of dogs are acceptable. Breeds and
crossbreeds that are NEVER allowed include: Rottweiler, Pitbull (American Pit Bull Terrier, American Staffordshire
Terrier, Staffordshire Bull Terrier), Mastiff, Chow Chow, and Doberman Pinscher. Dogs must not act aggressive at any
time or bark excessively. In other words, dogs must be ""apartment friendly""
A maximum of two pets is allowed per apartment.
$300 Additional deposit is required
$50 Monthly pet rent for cats or dogs up to 25lbs. Max
Income Requirements
We are a income based program**
Please contact Leasing Office for income restrictions.
Prices are subject to change, based on availability and qualification of the applicant, additional fees may apply.
AMC-CA, Inc. dba Apartment Management Consultants-BRE #01525033
Apartment Management Consultants, Broker License # 01525033
Equal Housing Opportunity
7ShhtHdF",carson,,https://losangeles.craigslist.org/wst/apa/d/carson-luxurious-living-awaits-br-with/7844905505.html
Lovely Unit ~ New landscaping - Light fixtures - BBQ/Picnic Area! * (Carson),"2,250",1,1,,"950 Del Amo Blvd, Carson, CA 90746",33.846714,-118.257227,"QR Code Link to This Post
950 Del Amo Blvd #F63.35.E Carson, CA 90746
1 BR , 1 BA     $2,250
CONTACT AND MORE DETAILS ARE BELOW:
Visit RentElf.com - https://rentelf.com/U29174
Manager Phone:
show contact info
El Cordova Apartments has an exterior renovation that features new landscaping, light fixtures, paint, and signage. The resort-style swimming pool and spa are perfect for soaking up the sun and taking a refreshing dip, or you can drift away in the soothing sauna. The playground is an excellent area for the little ones, and the five picnic areas with BBQs are perfect for outings. A gated access community ensures safety and privacy, while a brand-new dog park is an excellent space for your furry friend to play. Our apartments come fully equipped with brushed nickel fixtures, porcelain tile countertops in kitchens and bathrooms, and imported hardwood floors in select units. Air conditioning and a dishwasher, as is a 120-channel package from Dish Network satellite TV, are included. The best part? All of this is just a short distance from the ocean. For more details, contact our office at
show contact info
or use the online contact form and we will get back to you as soon as possible.
Parking: Off Street Parking
Laundry: Laundry in bldg
Available: 5/19/2025
Building amenities: Off Street Parking, Refrigerator, Microwave, Custom Amenity, Air Conditioner, Fitness Center, Sauna, On-Site Management, Dishwasher, On-Site Maintenance, Cable Ready, Controlled Access/Gated, Ceiling Fan, Courtyard, BBQ/Picnic Area, Extra Storage, Playground, Large Closets, Laundry Facilities, Carport, Window Coverings
Unit amenities:
PMARENTELF0424",carson,,https://losangeles.craigslist.org/lgb/apa/d/carson-lovely-unit-new-landscaping/7844907350.html
"10x15 - Major Deal! - 50% off 2 months (Carson, Long Beach, Wilmington, Compton, Harbor City)",,,,,"21640 S. Wilmington Ave, Carson, CA 90810",33.832138,-118.238983,"QR Code Link to This Post
US Storage Centers – Carson - Wilmington
21640 S Wilmington Ave
Carson, Ca 90810
Phone:
show contact info
Moving? Downsizing? Need Small Business Storage? We’re Here For You!
Clean, Safe, & Affordable Storage Units at US Storage Centers – Carson - Wilmington!
Our Location Features:
• 24 Hour Security monitoring system
• Electronic gated access
• Rental by phone or online
• Hassle-free Month-to-month rentals
• Free move-in truck
• Carts & dollies
• On-site management
• Boxes & supplies available
Office Hours:
Mon-Sat 9:00am-6:00pm
Sun 9:00am-2:00pm
Access Hours:
Mon-Sun 6:00am-9:00pm
US Storage Centers – Carson - Wilmington
21640 S Wilmington Ave
Carson, Ca 90810
Phone:
show contact info",carson,,https://losangeles.craigslist.org/wst/prk/d/carson-10x15-major-deal-50-off-months/7844906807.html
